positive_prob,neutral_prob,negative_prob
0.40587822,0.5664256,0.027696224
4.6130043e-4,0.95158607,0.047952563
0.14824276,0.84855074,0.003206536
0.36520588,0.5883296,0.046464503
0.0034309141,0.02492111,0.971648
0.97699547,0.020311175,0.0026933923
0.9974573,0.0019768458,5.658454e-4
0.001407185,0.9979736,6.192169e-4
0.92054814,0.046346143,0.033105776
0.0013517634,0.99801105,6.372087e-4
0.035833165,0.962538,0.0016288899
0.0030094176,0.016890815,0.98009974
0.97495884,0.024073785,9.674799e-4
0.08873445,0.9103468,9.187129e-4
6.8397017e-4,0.9987614,5.5457064e-4
0.0014483809,0.9975527,9.988649e-4
0.0013356835,0.017796772,0.98086756
0.004660793,0.99491864,4.205531e-4
0.004195949,0.023720631,0.9720834
0.98318475,0.014343673,0.002471594
8.8655815e-4,0.9952297,0.0038836547
0.04410971,0.030639539,0.9252507
0.10304725,0.8525497,0.044403017
0.0011357297,0.9969771,0.0018872032
0.98134995,0.017868888,7.811705e-4
0.014992552,0.5010283,0.4839791
0.99289227,0.004552462,0.0025552614
0.0012811245,0.99779606,9.227933e-4
4.484795e-4,9.804417e-4,0.99857104
0.010350572,0.98421866,0.005430721
0.0039869472,0.8483505,0.14766257
0.79581976,0.20352401,6.562307e-4
0.8755969,0.12024506,0.004158089
0.00583699,0.7228386,0.27132443
0.0020394195,0.17579621,0.82216436
0.0017858823,0.0010121443,0.99720204
0.010685758,0.9838635,0.0054507703
0.0019146209,0.9946626,0.003422813
0.022545718,0.9720408,0.005413465
7.5021293e-4,0.99455863,0.0046910923
8.190579e-4,0.99701023,0.0021706703
0.015708974,0.6910553,0.29323575
0.003942745,0.99550974,5.475538e-4
0.04111266,0.9577214,0.0011658636
0.0018458896,0.99676764,0.0013864725
0.88035816,0.11865557,9.862778e-4
0.013200276,0.98577785,0.0010218096
0.0011617092,0.9979109,9.2730805e-4
0.0010163359,0.9977344,0.0012492386
0.004455294,0.9928859,0.002658777
0.0011640325,0.99778664,0.001049348
0.015460292,0.9831308,0.0014088125
0.004028975,0.99484986,0.0011212241
0.7942424,0.17090033,0.03485734
0.006844054,0.99097484,0.002181125
0.0064303465,9.4263366e-4,0.9926271
0.16869734,0.8262215,0.0050811577
0.12555069,0.873886,5.633895e-4
0.007669479,0.99079645,0.0015340216
0.99167585,0.007498147,8.259493e-4
0.0038610604,0.0027755077,0.9933634
0.009533252,0.98734725,0.0031194303
0.0025170469,0.9968605,6.2246586e-4
0.0010579632,0.997736,0.0012060861
0.9792308,0.019493839,0.0012753338
0.106000535,0.8346223,0.059377156
0.99092674,0.008496069,5.7713105e-4
0.99720037,0.0022957348,5.039404e-4
0.02772981,0.95758396,0.014686251
0.03131333,0.96792924,7.573386e-4
0.019287739,0.98010236,6.099166e-4
0.9982559,9.586633e-4,7.853612e-4
0.006669651,0.99172443,0.001605927
0.7950479,0.16375972,0.04119237
0.10080394,0.03781445,0.86138165
0.07799693,0.9181623,0.0038407592
0.006461655,0.9883301,0.005208253
0.004572465,0.9917167,0.003710881
0.09569659,0.90088606,0.0034172814
0.25233105,0.74675465,9.143183e-4
0.0014276701,0.99783236,7.400308e-4
0.0036640652,0.9947465,0.0015893334
0.005965029,0.9929436,0.0010913357
0.0015457039,0.9939036,0.0045507303
0.001393501,0.99803954,5.6698726e-4
8.127665e-4,0.99811137,0.0010758933
0.0017661003,0.99781585,4.180303e-4
0.0023512424,0.996599,0.0010497121
9.977779e-4,0.9963019,0.0027003102
0.002902535,0.995038,0.0020594848
0.04129578,0.9575617,0.0011425732
0.01133433,0.014654554,0.97401106
0.062207684,0.93573844,0.0020538818
0.0039459276,0.98920655,0.0068474896
0.005791635,0.9933975,8.1086735e-4
0.09645846,0.9014282,0.0021132855
0.0039131884,0.9869033,0.009183532
0.01352169,0.9860599,4.183323e-4
0.10813664,0.86229116,0.029572282
0.17956138,0.5602177,0.26022092
0.0020423427,0.002011877,0.99594575
0.0012116557,0.0064683077,0.99232
0.0011690437,0.0015513522,0.9972796
0.0010857775,3.3509286e-4,0.99857914
0.055000138,0.007485083,0.9375147
0.06758376,0.08024908,0.85216725
0.001907385,6.225383e-4,0.99747014
0.021745991,0.86893904,0.109314926
0.0070802732,0.8656751,0.12724458
0.040131573,0.0038938269,0.9559746
0.09458226,0.008803923,0.89661384
0.0014360396,0.047575366,0.95098865
0.0077030417,0.15167975,0.8406172
0.9599026,0.0080860425,0.032011326
0.0036665755,0.991682,0.0046515134
0.8542712,0.021230701,0.12449819
0.0041786376,0.7298646,0.26595673
0.01451625,0.055162102,0.93032163
0.008649989,0.98918813,0.0021619024
0.012547685,0.34647906,0.64097327
0.055347864,0.94404535999999994,6.067298e-4
0.98223007,0.01599577,0.0017742036
9.948892e-4,0.0013535002,0.99765164
0.0019812216,0.20400505,0.79401374
0.106998995,0.87754124,0.015459749
0.0013921546,0.9955194,0.0030883516
6.063712e-4,0.9983486,0.0010450776
0.9948394,0.0016913405,0.0034692653
0.9987606,5.0290494e-4,7.3649525e-4
7.9835893e-4,0.9971554,0.0020462652
9.085312e-4,0.023958918,0.9751325
0.0011809581,0.027360562,0.9714585
7.956389e-4,0.998198,0.0010064946
7.3560444e-4,0.99794835,0.0013160543
9.793721e-4,0.99709976,0.0019210097
0.0028323878,0.421258,0.5759097
3.748186e-4,0.9975375,0.0020876585
0.0017323081,0.0015225038,0.9967452
0.0013515616,0.9982899,3.5851996e-4
0.0057893,0.957876,0.03633462
8.10737e-4,0.9981989,9.904241e-4
0.0020261807,0.9599572,0.03801665
8.493865e-4,0.99796695,0.0011836472
0.0010608947,0.9952142,0.003724892
9.164251e-4,0.99055886,0.008524757
0.0012214651,0.99413717,0.004641341
0.03143012,0.57330996,0.39525995
0.0011717995,0.9957153,0.0031128717
5.126914e-4,0.98445106,0.015036166
0.0038678707,0.83649975,0.15963233
0.0031509402,0.14555335,0.85129565
0.011685377,0.98765147,6.630398e-4
0.0016172413,0.9742546,0.0241281
0.02097801,0.9548365,0.02418552
0.022933269,0.39097697,0.5860898
0.0035654514,0.0016181337,0.99481636
0.0013570157,0.99616337,0.0024796443
0.004412744,0.9829684,0.012618891
0.011234902,0.39589638,0.59286875000000006
0.20724425,0.79032654,0.0024292273
0.003848698,0.9944992,0.0016520667
0.006312722,0.69205916,0.3016281
0.002429902,0.9971205,4.496425e-4
0.0018322159,0.98841256,0.009755207
0.9949951,0.004099973,9.0486574e-4
0.009090693,0.956418,0.034491427
0.001664201,0.9958028,0.0025330652
8.4959914e-4,0.9971892,0.0019611593
0.010061089,0.9660009,0.023937965
0.0015187495,0.99764496,8.3626626e-4
0.96063197,0.03892944,4.3858774e-4
0.003565236,0.9133887,0.083046004
0.48189712,0.4898285,0.028274367
0.0025730685,0.8437185,0.15370838
0.8972419,0.10099248,0.001765622
0.9985989,5.344918e-4,8.6661277e-4
0.9904047,0.007839039,0.0017561704
0.16454689,0.07332292,0.76213014
0.9987658,6.974121e-4,5.36721e-4
0.17130959,0.8260136,0.002676788
0.026685366,0.9275606,0.04575405
0.006054214,0.9934627,4.830351e-4
0.13762929,0.12701504,0.7353557
0.833137,0.1660745,7.884458e-4
0.002244465,0.023604516,0.974151
0.004615226,0.94836116,0.04702368
0.9910131,0.0042362413,0.0047506765
0.63179004,0.36739054,8.1943645e-4
0.013883153,0.9852975,8.1940286e-4
0.033636026,0.96464,0.0017239529
0.038810235,0.9519274,0.0092623625
0.6345519,0.3597202,0.0057279873
0.95336163,0.045396533,0.0012418317
0.06732297,0.6612918,0.27138525
0.0032694808,0.99220794,0.004522522
0.0019837806,0.9972646,7.515313e-4
0.8437629,0.1554061,8.310392e-4
0.027262278,0.41865018,0.5540875
0.9945004,0.0050385464,4.6106294e-4
0.99885094,2.9361778e-4,8.554349e-4
0.016982991,0.008019615,0.97499734
0.9961498,3.6541026e-4,0.0034848147
0.98049647,0.01900034,5.0315505e-4
0.36188126,0.6069648,0.031153927
0.99433833,0.001317087,0.004344605
0.004727693,0.9772792,0.017993044
0.68272865,0.12876138,0.18850997
0.883907,0.010826426,0.10526659
0.9933901,0.0021572555,0.0044525894
0.13138032,0.6673905,0.20122913
0.037952963,0.95332164,0.008725379
0.4595106,0.5287709,0.011718405
0.93804216,0.058645878,0.0033119482
0.99459606,0.0050085555,3.9545077e-4
0.008305687,0.89826024,0.093434
0.42972067,0.56017387,0.010105473
0.75023603,0.24879308,9.7090297e-4
0.03335887,0.9554478,0.0111933015
0.1947523,0.79858094,0.006666755
0.9933849,0.0059898086,6.2523957e-4
0.59585476,0.40348014,6.6506e-4
0.9984976,0.001088976,4.134083e-4
0.0012868843,0.0036773635,0.99503577
0.0015582377,0.93011326,0.068328425
0.005702656,0.022234583,0.97206277
0.0760599,0.9185679,0.0053722393
0.9971263,8.6749013e-4,0.002006185
0.04619445,0.95266634,0.0011391776
0.0020820366,0.99712235,7.956096e-4
0.007709646,0.69581145,0.29647896
0.071621835,0.16778262,0.7605955
0.014094355,0.014334206,0.97157145
0.9986525,8.403985e-4,5.0715124e-4
0.9303745,0.06516726,0.0044582332
0.010705238,0.98629236,0.0030023986
0.02965526,0.96887165,0.0014731243
0.17074081,0.8282779,9.812255e-4
0.7581705,0.24102344,8.061078e-4
0.99880326,6.413813e-4,5.553301e-4
5.066631e-4,0.0016673347,0.9978259
0.0032911208,0.9947537,0.0019551218
0.0278822,0.9715641,5.5368687e-4
0.0013474684,0.99765944,9.931247e-4
0.99737453,7.234471e-4,0.0019019556
0.47543716,0.52349037,0.0010724092
0.00436157,0.99497247,6.6596724e-4
0.0031240745,0.0039830636000000004,0.99289286
5.304402e-4,0.9982553,0.0012142544
0.0012571226,0.99614704,0.0025958442
5.3980004e-4,0.9978416,0.0016185394
6.3739996e-4,0.0013189028,0.99804366
0.001053318,7.37306e-4,0.99820936
0.0013501369,0.0018819883,0.9967679
0.0014509102,0.012398518,0.98615056
0.0027802077,0.88581187,0.11140803
0.0038189818,0.59569764,0.40048343
0.003515227,0.1723133,0.8241714
0.15510738,0.11647945,0.72841316
0.020249056,0.9756304,0.0041205892
0.019494714,0.9446164,0.035888836
7.506158e-4,0.0017057309,0.99754363
0.1552315,0.2656783,0.5790902
0.013519518,0.9857845,6.960121e-4
0.0016382504,0.99743503,9.267863e-4
0.0024926001,0.9878414,0.00966598
9.4404025e-4,4.1705815e-4,0.9986389
0.0038036355,0.9935894,0.002606988
0.16627117,0.82756364,0.006165119
0.0069657597,0.85926044,0.13377377
0.015179829,0.9535488,0.031271376
0.022669675,0.9763549,9.754976e-4
0.003469015,0.9935806,0.0029504825
0.031141516,0.90283906,0.06601942
0.02189582,0.9756233,0.002480871
0.0033418427,0.995336,0.001322141
0.0030386567,3.446518e-4,0.99661666
0.9103387,0.085274324,0.004386989
0.002549992,8.8601705e-4,0.996564
0.015357921,0.34576622,0.6388759
0.0045364336,0.008463192,0.9870004
0.0060667396,0.99058867,0.0033445712
0.0015069833,4.576641e-4,0.9980354
0.03122952,0.93286204,0.03590852
0.016004894,0.018109806,0.96588534
0.0041411356,0.98868585,0.0071729906
0.0012285663,0.0062877196,0.9924837
0.9827015,0.007452166,0.009846316
0.0013071465,6.75366e-4,0.99801743
0.727683,0.20153645,0.07078062
4.4341656e-4,0.99320424,0.0063523157
0.59462667,0.11996297,0.2854103
0.0063531725,0.0070274305,0.9866194
0.00115886,7.939808e-4,0.9980471
0.0036778867,0.9951441,0.0011779512
9.074737e-4,0.004904832,0.9941877
0.0037854454,0.18160886,0.81460565
0.0012400914,0.018963948,0.97979593
5.127836e-4,8.7268784e-4,0.99861455
0.118858814,0.5749014,0.30623984
0.034533024,0.26434997,0.701117
0.0013889218,3.044763e-4,0.99830663
0.010275324,0.30799556,0.68172914
0.48611668,0.5103018,0.0035815556
0.20617121,0.79322755,6.012363e-4
0.002246121,0.9945064,0.0032474028
0.008379884,0.9488706,0.0427496
6.814286e-4,0.0026310629,0.9966875
0.0028640253,0.04346945,0.9536665
7.145856e-4,0.014268206,0.9850172
0.5411568,0.02035509,0.43848813
0.077954724,0.8515124,0.07053281
5.127836e-4,8.7268784e-4,0.99861455
0.1684174,0.1875708,0.6440118
0.0011702636,0.9898252,0.009004578
0.002443742,0.991704,0.005852312
0.9989385,5.007046e-4,5.608065e-4
0.0010925515,0.97064024,0.028267164
0.03495799,0.052283436,0.9127585
0.06892643,0.93030566,7.678623e-4
0.45352077,0.51473504,0.03174422
0.997035,0.0015175205,0.0014474352
0.0031971142,0.32892808,0.6678748
0.003984266,0.8330444,0.16297129
0.0027481443,0.9919159,0.0053359005
7.6420326e-4,0.99832004,9.1579586e-4
0.0014625354,0.9946688,0.0038686756
0.0010241057,0.9943914,0.004584579
0.0022245883,0.9405896,0.05718577
0.0044569336,0.68102795,0.31451508
0.0050834883,0.6060454,0.38887116
6.8170094e-4,0.99825376,0.0010644632
0.014867109,0.009910044,0.97522277
0.0011514559,0.9853139,0.013534591
7.357879e-4,0.9975344,0.0017299057
0.1702942,0.80509657,0.02460923
8.0209464e-4,0.9982492,9.4877306e-4
7.171177e-4,0.998242,0.0010408676
0.0011938252,0.9980393,7.669624e-4
0.002825753,0.9844542,0.012720104
0.010495715,0.19134408,0.7981602
0.0035765048,0.34948885,0.6469346
8.812176e-4,0.9978275,0.0012913689
5.5470027e-4,3.8132246e-4,0.999064
0.9950681,0.0044824523,4.4940735e-4
0.0012043728,0.048849396,0.94994617
0.0026485932,0.9920109,0.005340439
0.0010699829,0.9954656,0.0034644275
0.0015959886,0.048972037,0.94943196
0.0017513465,0.996276,0.001972743
0.0022413335,0.9960253,0.0017332606
0.0014484911,0.98418945,0.014362098
0.0027644325,0.9930488,0.0041867145
6.017037e-4,0.0012007254,0.9981976
0.0015417384,0.14175425,0.856704
0.0051422394,0.99393255,9.251539e-4
6.646683e-4,8.8987575e-4,0.99844545
5.247256e-4,7.094995e-4,0.9987658
0.0013783262,0.99644536,0.0021764438
0.0028361494,0.99674267,4.2124974e-4
0.0034032275,0.9931074,0.003489519
0.012105836,4.3199895e-4,0.9874622
0.0027557907,0.98489434,0.012349825
0.0111778295,0.5874693,0.40135288
0.012885707,0.755089,0.23202537
6.867127e-4,0.99469984,0.004613494
0.0024094232,0.13246255,0.865128
9.1126264e-4,0.0018318916,0.9972568
0.0028693962,0.41984555,0.57728505
0.004056324,0.07897129,0.91697234
0.0032910858,0.9957526,9.563632e-4
0.0025887068,0.99672145,6.899042e-4
0.004377011,0.95853955,0.03708347
0.0029063511,0.39393327,0.6031603
0.01059869,0.98881054,5.9073715e-4
0.04005935,0.1662937,0.793647
0.06426775,0.93452996,0.0012023101
0.15451136,0.09064418,0.7548445
0.032580312,0.026184073,0.9412356
0.006826014,0.99115527,0.0020186985
0.04222185,0.6967533,0.26102483
0.010496741,0.9633633,0.026139913
0.0054919003,0.9849807,0.009527341
0.005454473,0.9915877,0.0029577052
0.003984871,0.99543566000000006,5.794345e-4
0.018087154,0.91212547,0.06978742
0.00909067,0.090287216,0.9006221
0.0018094656,0.0018352474,0.9963553
0.01564192,0.981152,0.0032060319
0.003180377,0.99518675,0.001632907
0.0070569236,0.9409362,0.052006885
0.0016279867,0.99793637,4.3563315e-4
0.010556874,0.55927277,0.43017033
0.0015214485,0.006833893,0.9916447
0.01564192,0.981152,0.0032060319
0.003180377,0.99518675,0.001632907
0.0060314415,0.78259534,0.21137321
0.0032398459,0.9960061,7.540993e-4
6.7386107e-4,0.9984465,8.795924e-4
0.0017179267,0.99639744,0.0018846432
0.0032227347,0.8423953,0.15438192
0.0023603165,7.6461304e-4,0.99687505
0.42032322,0.006929862,0.572747
0.0069281715,0.91597897,0.07709279
0.0012183462,0.9982339,5.477222e-4
0.06467992,0.40175447,0.53356564
0.9990252,4.422455e-4,5.3261244e-4
0.99813986,0.0010250083,8.351242e-4
0.0014129047,0.99818486,4.0216604e-4
0.13422439,0.013519196,0.8522564
7.5758767e-4,0.99334234,0.005900054
0.09795669,0.90138626,6.5708044e-4
0.2200858,0.7157912,0.06412301
0.060607407,0.77634543,0.16304721
0.0020210068,0.9729662,0.025012895
0.0016434377,0.9857778,0.012578744
0.9984945,9.0841064e-4,5.970308e-4
0.010792381,0.17822395,0.81098366
0.123328455,0.08485767,0.7918139
0.03572627,0.7800712,0.1842025
0.05502431,0.04096781,0.90400785
0.0011964538,0.97959477,0.019208739
0.9950566,0.004299993,6.4333813e-4
0.0050277608,0.5989414,0.3960308
0.0010409193,0.0030795776,0.99587953
0.9838389,0.011358852,0.004802252
0.010524641,0.0018850071,0.9875903
0.005483633,0.9933228,0.0011935865
0.58500046000000006,0.33678165,0.07821783
6.927051e-4,0.9984786,8.286674e-4
8.4216625e-4,0.9984895,6.6839205e-4
0.0011978633,0.99772984,0.001072319
7.430793e-4,0.9987936,4.633283e-4
9.894103e-4,0.998319,6.9156504e-4
0.0011381384,0.9971378,0.0017240049
0.97958183,0.019841341,5.76833e-4
0.94344234,0.055749442,8.0815074e-4
0.8012326,0.19771473,0.0010526414
0.98877174,0.010801799,4.2648666e-4
0.9978289,0.0018513422,3.1970802e-4
0.45689008,0.5413942,0.0017157468
0.91485107,0.08247583,0.0026731733
0.64534664,0.34564066,0.009012635
0.008074956,0.983023,0.008902165
0.9983286,9.342801e-4,7.371269e-4
0.0055721095,0.9940562,3.716109e-4
0.9190299,0.07978436,0.0011856918
0.016480213,0.9831874,3.32386e-4
0.6849142,0.31434172,7.441251e-4
0.85802275,0.13926305,0.0027141995
0.033907387,0.9626082,0.0034844177
0.0010228017,0.0070719523,0.9919052
0.037839238,0.95918775,0.0029730492
0.47769636,0.13986842,0.3824352
0.0011617275,0.998175,6.632249e-4
0.004824344,0.108978964,0.8861966
0.0029445007,0.98902845,0.0080270795
0.0017800911,3.7888868e-4,0.997841
0.09838784,0.3357968,0.5658153
0.90496016,0.09372847,0.001311435
0.0062117903,0.70298076,0.29080746
9.888017e-4,0.99030465,0.008706573
4.8372155e-4,0.0024510624,0.99706525
0.0063286056,0.0021268055,0.9915446
7.06812e-4,0.0023073237,0.99698585
0.0022206113,0.22006503,0.7777143
0.04468618,0.87929565,0.07601818
0.037560157,0.4676418,0.49479803
0.0016779106,0.111000255,0.8873219
0.0128361,0.9759828,0.011181088
0.0026729237,0.026087724,0.9712394
0.7882979,0.11550339,0.09619876
6.4504007e-4,3.3007064e-4,0.99902487
3.268048e-4,0.002774255,0.996899
0.11363631,0.85942566,0.026938008
0.89526325,0.09656633,0.008170368
6.2024855e-4,0.99820113,0.0011786683
8.3420187e-4,3.5259477e-4,0.9988133
7.0956716e-4,4.885073e-4,0.99880195
0.011127296,0.029617863,0.95925486
4.7178374e-4,0.0020760219,0.9974522
7.4968045e-4,7.539429e-4,0.9984964
0.0035892788,0.006161333,0.99024945
0.0017747284,0.7133403,0.284885
0.0057768845,0.69103414,0.30318892
0.0010903025,0.99829286,6.16771e-4
0.011789042,0.280441,0.70777
6.8523386e-4,0.9983972,9.176147e-4
9.2490384e-4,0.0014107493,0.99766433
8.809746e-4,0.9986993,4.1970646e-4
8.4347185e-4,0.99811006,0.0010464583
0.008774422,0.98962045,0.001605069
0.015732484,0.54734564,0.43692183
0.0011773745,0.99781597,0.0010067002
0.001246199,0.9934656,0.0052882046
0.8727758,0.08388589,0.043338228
0.9566637,0.041254252,0.0020820622
0.013336082,0.97691673,0.009747158
0.0011436077,0.03285311,0.96600324
0.0011646284,0.9939167,0.0049187215
0.06720299,0.93057996,0.0022170048
0.029291939,0.90967953,0.061028514
0.8318786,0.15896611,0.009155212
0.006504948,0.98265773,0.0108373305
8.246614e-4,0.017134223,0.9820411
9.691877e-4,0.9980258,0.0010050627
5.8457884e-4,0.02113091,0.97828454
0.04345864,0.9513222,0.005219165
0.21096796,0.78785026,0.0011817528
0.0011025843,0.99700624,0.0018911546
0.013642277,0.9860023,3.5542264e-4
0.9977496,0.0018174589,4.329703e-4
0.25718412,0.7402055,0.0026103656
0.0010781351,0.9963127,0.0026090746
0.0015336643,0.9962638,0.0022024792
0.46800438,0.5295046,0.0024911186
6.5786915e-4,0.9960897,0.003252492
0.0044562095,0.8137029,0.1818409
0.0030662676,0.8592162,0.13771755
0.0050122826,0.08924908,0.90573865
0.0016261375,0.027904779,0.9704691
0.01734524,0.39533463,0.5873201
0.0029173165,0.9964785,6.041904e-4
0.038242355,0.9086874,0.053070147
0.988644,0.010934179,4.2181433e-4
0.0021279324,0.99577373,0.002098356
0.9837213,0.015359706,9.189021e-4
0.003994473,0.30682388,0.6891816
0.0013911665,0.99467343,0.0039354614
0.0017928781,0.99027866,0.007928529
0.0035474815,0.7931041,0.20334843
4.7654271e-4,0.0370849,0.9624386
0.0025593876,0.9448167,0.05262388
0.011403094,0.23452882,0.7540681
0.007111009,0.22397363,0.76891536
5.254016e-4,0.9978638,0.0016107231
0.006211862,0.7493047,0.24448338
0.0011674864,0.965076,0.03375643
0.001878847,0.92830104,0.06982019
0.0023886429,0.9901991,0.0074122283
0.091698535,0.90646356,0.0018378211
0.0014218804,0.001309774,0.9972683
0.0010720162,0.9594314,0.03949655
0.0015313281,0.99430805,0.004160659
0.017949454,0.9805258,0.0015247565
0.9952165,0.0030060601,0.0017774997
5.0960213e-4,0.9987795,7.1089563e-4
0.02489533,0.93506837,0.040036242
0.0042464472,0.4325516,0.56320196
3.8989852e-4,0.0059844963,0.99362564
0.0019301217,9.254565e-4,0.9971444
0.58076465,0.3978021,0.021433176
0.0016695679,0.025095578,0.97323483
5.2184216e-4,0.9858824,0.013595772
0.010438107,0.04851593,0.941046
0.001040646,4.2156898e-4,0.9985378
0.9048432,0.045538373,0.04961839
0.12645848,0.87271523,8.2624174e-4
0.018627679,0.97912794,0.0022444576
0.007551488,0.9892181,0.0032304337
0.0028947878,0.9963664,7.387413e-4
0.009337809,0.9902172,4.4502036e-4
0.4638614,0.5330252,0.0031133944
0.562559,0.37137592,0.06606511
0.0048038885,0.994865,3.3117126e-4
0.002162118,0.99637336,0.0014644837
0.31688365,0.67976403,0.0033522313
0.0026531685,0.98650813,0.010838708
0.002496502,0.28509197,0.7124115
0.18068245,0.7569925,0.062324945
0.9979982,0.001590702,4.1104833e-4
0.08547495,0.9071415,0.0073835086
0.75235367,0.24683745,8.089327e-4
0.0034953887,0.99532974,0.0011748823
0.92370075,0.008440039,0.067859255
0.002864363,0.9967037,4.3199927e-4
0.13193594,0.867448,6.160822e-4
0.0043344474,0.99494356,7.219612e-4
0.0039636465,0.75137216,0.24466418
0.0055320407,0.9927791,0.0016887812
0.88732535,0.11145852,0.001216151
0.66988087,0.32904044,0.0010786674
0.99612063,0.003286466,5.9294485e-4
0.0025410256,0.014905666,0.9825533
0.19201928,0.8044658,0.0035149332
0.0154135525,0.9800806,0.004505871
0.21358833,0.78415024,0.0022614214
0.99907494,3.8621327e-4,5.3882605e-4
0.98585933,0.013460681,6.800129e-4
0.013088854,0.9864433,4.6790516e-4
0.09175716,0.90741414,8.286569e-4
6.038098e-4,0.9976654,0.0017307857
0.98648226,7.572972e-4,0.012760393
0.0019039657,0.9923954,0.0057006814
0.0022339406,0.8603362,0.13742991
0.943078,0.055476367,0.001445708
0.017719908,0.36789,0.6143901
0.043248925,0.9530625,0.003688627
0.003534873,0.9958519,6.1325653e-4
0.84256744,0.15682904,6.0350704e-4
0.9893968,0.009778899,8.2433096e-4
0.023730135,0.9747049,0.0015649359
0.11636891,0.8755999,0.008031133
0.99785113,0.0014592836,6.8957586e-4
0.0029857939,0.99359316,0.00342108
0.97029006,0.014293977,0.015415922
0.98792493,0.011326458,7.485945e-4
0.0041938815,0.9946852,0.0011208514
0.008126192,0.93502295,0.05685077
0.0043933135,0.995129,4.7769738e-4
0.9705419,0.028822297,6.3589466e-4
0.2371151,0.76080656,0.0020783432
0.9941445,0.002764913,0.0030907025
0.30386907,0.69422215,0.0019087412000000001
0.0135982,0.6932101,0.2931917
0.819056,0.17987514,0.0010689264
0.099356346,0.8997919,8.517356e-4
0.0045631574,0.8682431,0.1271938
0.9925924,0.0068255956,5.8187114e-4
0.018199075,0.98139304,4.079892e-4
0.13018909,0.86792904,0.0018817903
0.9536932,0.0450268,0.0012800794
0.0026565308,0.9964586,8.8485307e-4
0.007314189,0.97756106,0.015124792
0.0013844181,0.99813855,4.770113e-4
0.005138618,0.35805976,0.6368016
0.045464918,0.95420986,3.2524762e-4
0.99636865,0.003313637,3.177579e-4
0.011066376,0.98852533,4.083436e-4
0.0022815769,0.88144815,0.11627038
0.0010061479,0.051377777,0.94761604
0.0017715301,0.62618583,0.3720427
0.004419972,0.23573804,0.7598419
0.99565756,0.0019580899,0.0023843534000000002
0.0058766147,0.44631037,0.547813
0.0012907779,0.4418185,0.55689067
0.0010096509,0.008597235,0.9903931
0.03152055,0.9679357,5.436455e-4
8.4075826e-4,0.012934754,0.98622453
0.0017146375,0.9945879,0.0036974763
0.24781732,0.005039653,0.74714303
0.0061461837,0.3453173,0.6485365
0.0024170491,0.9971993,3.835586e-4
0.03677247,0.0040395395,0.959188
0.0020688921,0.9973496,5.815189e-4
0.05010471,0.9485073,0.0013879582
0.010655752,0.98901075,3.334793e-4
0.0015734358,0.020104118,0.97832245
0.016005361,0.98284054,0.0011540388
0.0025488795,0.9905381,0.006913013
0.00412046,0.6221353,0.3737442
4.722116e-4,9.820887e-4,0.99854577
8.652897e-4,0.008275383,0.9908593
0.02934688,0.06900951,0.9016436
0.004814266,0.09406535,0.90112036
0.16369954,0.833367,0.0029334894
0.16185057,0.5784161,0.25973332
3.8959604e-4,9.2964096e-4,0.9986808
0.0018460676,0.0013909072,0.996763
0.010705179,0.029719908,0.95957494
0.006369138,0.42857856,0.5650523
3.1268448e-4,0.99567056,0.0040168003
0.0019451486,0.994638,0.0034167767
3.692752e-4,0.0017899915,0.99784076
4.6468084e-4,6.383025e-4,0.99889696
0.001899976,0.99771094,3.890273e-4
0.99616146,0.0012124138,0.0026261143
0.8930954,0.09692009,0.009984524
9.569795e-4,0.014648652,0.9843944
6.325021e-4,6.79341e-4,0.99868816
0.0017118665,0.98300433,0.015283913
0.0054520094,9.608132e-4,0.99358714
0.0010889265,0.99828833,6.227891e-4
0.0018393975,0.47484246,0.5233182
9.214553e-4,0.9926363,0.006442247
4.7171765e-4,0.0033516786,0.9961766
0.009619765,0.094449095,0.8959312
0.0018496902,0.81548756,0.18266279
0.0023130185,0.019048486,0.97863847
0.06571328,0.06395341,0.87033325
0.9131491,0.08586009,9.908108e-4
0.06256113,0.19436777,0.7430711
0.022732034,0.028991539,0.94827646
7.3366635e-4,0.99653673,0.0027295807
7.6607976e-4,0.99166274,0.007571269
0.74502814,0.25129005,0.0036818027
5.868323e-4,4.5827017e-4,0.9989549
0.0022061057,0.9810424,0.016751442
8.2860526e-4,0.9956558,0.0035156193
0.004488017,0.99501204,4.9999217e-4
0.011925433,0.9873176,7.5687264e-4
0.0076329825,0.9918418,5.2519783e-4
0.0030860803,0.99550664,0.0014072343
0.002079894,0.9970438,8.763699e-4
0.0142298015,0.0040004775,0.98176974
8.388357e-4,0.001080602,0.9980806
0.00740987,0.63639456,0.35619563
8.1138354e-4,0.0012586283,0.99792993
0.0037393204,0.013825265,0.9824354
0.07391332,0.92480457,0.0012821333
0.026994538,0.9695858,0.0034196777
0.058342848,0.7733522,0.16830492
0.0019543665,0.9880818,0.009963862
9.762236e-4,0.9980222,0.001001603
5.2957796e-4,0.9983878,0.0010825883
0.009297656,0.98343545,0.0072669256
5.777676e-4,0.9119112,0.08751108
0.001102992,0.9960522,0.0028448245
0.0017246942,0.9976821,5.9325504e-4
0.0019307046,0.9914915,0.006577759
4.1952854e-4,0.9823315,0.017248899
0.74502814,0.25129005,0.0036818027
7.636383e-4,3.9779674e-4,0.9988386
7.237043e-4,0.9976539,0.0016224622
