X,ID,køn,Political_Orientation,word_id,n,n_doc
152,143,kvinde,Left-winged,145,175,97
152,143,kvinde,Left-winged,429,119,76
152,143,kvinde,Left-winged,341,7,7
152,143,kvinde,Left-winged,214,79,58
152,143,kvinde,Left-winged,958,18,16
152,143,kvinde,Left-winged,1149,27,16
152,143,kvinde,Left-winged,1026,89,63
152,143,kvinde,Left-winged,145,175,97
152,143,kvinde,Left-winged,801,14,11
152,143,kvinde,Left-winged,716,55,38
152,143,kvinde,Left-winged,1094,39,26
152,143,kvinde,Left-winged,330,47,28
152,143,kvinde,Left-winged,824,36,25
152,143,kvinde,Left-winged,1179,24,22
152,143,kvinde,Left-winged,975,30,17
152,143,kvinde,Left-winged,1135,5,5
152,143,kvinde,Left-winged,1114,16,5
152,143,kvinde,Left-winged,700,25,11
152,143,kvinde,Left-winged,380,66,35
152,143,kvinde,Left-winged,403,18,11
152,143,kvinde,Left-winged,1108,30,13
152,143,kvinde,Left-winged,56,201,101
152,143,kvinde,Left-winged,1226,29,22
152,143,kvinde,Left-winged,1147,24,8
152,143,kvinde,Left-winged,639,148,69
152,143,kvinde,Left-winged,594,15,6
152,143,kvinde,Left-winged,395,165,92
152,143,kvinde,Left-winged,432,87,56
152,143,kvinde,Left-winged,489,13,10
152,143,kvinde,Left-winged,641,72,42
152,143,kvinde,Left-winged,1142,220,117
152,143,kvinde,Left-winged,721,32,23
152,143,kvinde,Left-winged,387,52,39
152,143,kvinde,Left-winged,1147,24,8
152,143,kvinde,Left-winged,425,11,9
152,143,kvinde,Left-winged,1112,51,35
152,143,kvinde,Left-winged,721,32,23
152,143,kvinde,Left-winged,921,20,17
152,143,kvinde,Left-winged,1114,16,5
152,143,kvinde,Left-winged,700,25,11
152,143,kvinde,Left-winged,420,8,7
152,143,kvinde,Left-winged,1081,114,71
152,143,kvinde,Left-winged,758,10,9
152,143,kvinde,Left-winged,1147,24,8
152,143,kvinde,Left-winged,1130,8,5
152,143,kvinde,Left-winged,785,49,34
152,143,kvinde,Left-winged,1136,18,14
152,143,kvinde,Left-winged,982,72,47
152,143,kvinde,Left-winged,330,47,28
152,143,kvinde,Left-winged,34,13,8
152,143,kvinde,Left-winged,1164,47,31
152,143,kvinde,Left-winged,1068,19,17
152,143,kvinde,Left-winged,975,30,17
152,143,kvinde,Left-winged,1130,8,5
152,143,kvinde,Left-winged,785,49,34
152,143,kvinde,Left-winged,181,12,9
152,143,kvinde,Left-winged,805,39,27
152,143,kvinde,Left-winged,801,14,11
152,143,kvinde,Left-winged,1109,8,6
152,143,kvinde,Left-winged,602,36,25
152,143,kvinde,Left-winged,540,9,8
152,143,kvinde,Left-winged,650,5,5
152,143,kvinde,Left-winged,754,51,33
152,143,kvinde,Left-winged,1183,124,63
152,143,kvinde,Left-winged,492,38,29
152,143,kvinde,Left-winged,602,36,25
152,143,kvinde,Left-winged,1209,51,41
152,143,kvinde,Left-winged,988,99,53
152,143,kvinde,Left-winged,829,6,5
152,143,kvinde,Left-winged,801,14,11
152,143,kvinde,Left-winged,1072,152,85
152,143,kvinde,Left-winged,998,6,5
152,143,kvinde,Left-winged,898,17,12
152,143,kvinde,Left-winged,671,106,57
152,143,kvinde,Left-winged,898,17,12
152,143,kvinde,Left-winged,1133,129,76
152,143,kvinde,Left-winged,1222,7,6
152,143,kvinde,Left-winged,118,52,32
152,143,kvinde,Left-winged,981,36,29
152,143,kvinde,Left-winged,1094,39,26
152,143,kvinde,Left-winged,1280,124,81
152,143,kvinde,Left-winged,818,20,11
152,143,kvinde,Left-winged,538,8,7
152,143,kvinde,Left-winged,754,51,33
152,143,kvinde,Left-winged,336,9,6
152,143,kvinde,Left-winged,1094,39,26
152,143,kvinde,Left-winged,898,17,12
152,143,kvinde,Left-winged,1114,16,5
152,143,kvinde,Left-winged,700,25,11
152,143,kvinde,Left-winged,878,38,26
152,143,kvinde,Left-winged,541,14,11
152,143,kvinde,Left-winged,432,87,56
152,143,kvinde,Left-winged,312,38,28
152,143,kvinde,Left-winged,1081,114,71
152,143,kvinde,Left-winged,639,148,69
152,143,kvinde,Left-winged,186,18,16
152,143,kvinde,Left-winged,118,52,32
152,143,kvinde,Left-winged,1114,16,5
152,143,kvinde,Left-winged,700,25,11
152,143,kvinde,Left-winged,312,38,28
152,143,kvinde,Left-winged,796,24,18
152,143,kvinde,Left-winged,1081,114,71
152,143,kvinde,Left-winged,769,222,103
152,143,kvinde,Left-winged,890,36,28
152,143,kvinde,Left-winged,1226,29,22
152,143,kvinde,Left-winged,336,9,6
152,143,kvinde,Left-winged,710,11,9
152,143,kvinde,Left-winged,405,42,29
152,143,kvinde,Left-winged,1291,207,87
152,143,kvinde,Left-winged,1127,65,35
152,143,kvinde,Left-winged,256,35,19
152,143,kvinde,Left-winged,1087,49,36
152,143,kvinde,Left-winged,1070,93,58
152,143,kvinde,Left-winged,1285,9,7
152,143,kvinde,Left-winged,213,210,112
152,143,kvinde,Left-winged,395,165,92
152,143,kvinde,Left-winged,671,106,57
152,143,kvinde,Left-winged,1114,16,5
152,143,kvinde,Left-winged,700,25,11
152,143,kvinde,Left-winged,1194,24,18
152,143,kvinde,Left-winged,324,51,27
152,143,kvinde,Left-winged,588,20,16
152,143,kvinde,Left-winged,828,67,43
152,143,kvinde,Left-winged,927,40,33
152,143,kvinde,Left-winged,72,10,9
152,143,kvinde,Left-winged,417,27,21
152,143,kvinde,Left-winged,1046,21,12
152,143,kvinde,Left-winged,1280,124,81
152,143,kvinde,Left-winged,878,38,26
152,143,kvinde,Left-winged,889,17,8
152,143,kvinde,Left-winged,444,219,107
152,143,kvinde,Left-winged,816,33,19
152,143,kvinde,Left-winged,1164,47,31
152,143,kvinde,Left-winged,1276,43,32
152,143,kvinde,Left-winged,899,92,55
152,143,kvinde,Left-winged,523,15,8
152,143,kvinde,Left-winged,822,17,15
152,143,kvinde,Left-winged,598,47,25
152,143,kvinde,Left-winged,603,43,33
152,143,kvinde,Left-winged,699,95,67
152,143,kvinde,Left-winged,1276,43,32
152,143,kvinde,Left-winged,491,28,16
152,143,kvinde,Left-winged,895,28,20
152,143,kvinde,Left-winged,1046,21,12
152,143,kvinde,Left-winged,1164,47,31
152,143,kvinde,Left-winged,1127,65,35
152,143,kvinde,Left-winged,43,24,22
152,143,kvinde,Left-winged,975,30,17
152,143,kvinde,Left-winged,258,6,5
152,143,kvinde,Left-winged,206,15,8
152,143,kvinde,Left-winged,1141,12,5
152,143,kvinde,Left-winged,177,99,64
152,143,kvinde,Left-winged,1142,220,117
152,143,kvinde,Left-winged,1118,7,7
152,143,kvinde,Left-winged,37,43,24
152,143,kvinde,Left-winged,1105,29,22
152,143,kvinde,Left-winged,950,23,15
152,143,kvinde,Left-winged,1059,20,16
152,143,kvinde,Left-winged,874,8,6
152,143,kvinde,Left-winged,1094,39,26
152,143,kvinde,Left-winged,1130,8,5
152,143,kvinde,Left-winged,1147,24,8
152,143,kvinde,Left-winged,395,165,92
152,143,kvinde,Left-winged,1142,220,117
152,143,kvinde,Left-winged,206,15,8
152,143,kvinde,Left-winged,204,39,27
152,143,kvinde,Left-winged,1164,47,31
152,143,kvinde,Left-winged,395,165,92
152,143,kvinde,Left-winged,432,87,56
152,143,kvinde,Left-winged,489,13,10
152,143,kvinde,Left-winged,641,72,42
152,143,kvinde,Left-winged,1142,220,117
152,143,kvinde,Left-winged,1114,16,5
152,143,kvinde,Left-winged,700,25,11
152,143,kvinde,Left-winged,384,6,6
152,143,kvinde,Left-winged,1108,30,13
152,143,kvinde,Left-winged,999,5,5
152,143,kvinde,Left-winged,491,28,16
152,143,kvinde,Left-winged,1094,39,26
152,143,kvinde,Left-winged,975,30,17
153,144,kvinde,NA,677,69,39
153,144,kvinde,NA,264,99,58
153,144,kvinde,NA,26,241,72
153,144,kvinde,NA,960,232,102
153,144,kvinde,NA,327,164,78
153,144,kvinde,NA,26,241,72
153,144,kvinde,NA,145,175,97
153,144,kvinde,NA,960,232,102
153,144,kvinde,NA,808,15,12
153,144,kvinde,NA,304,84,47
153,144,kvinde,NA,327,164,78
153,144,kvinde,NA,522,21,17
153,144,kvinde,NA,26,241,72
153,144,kvinde,NA,1176,51,44
153,144,kvinde,NA,614,52,45
153,144,kvinde,NA,1267,49,39
153,144,kvinde,NA,686,69,47
153,144,kvinde,NA,335,73,44
153,144,kvinde,NA,128,40,23
153,144,kvinde,NA,897,101,64
153,144,kvinde,NA,320,63,47
153,144,kvinde,NA,899,92,55
153,144,kvinde,NA,26,241,72
153,144,kvinde,NA,1142,220,117
153,144,kvinde,NA,366,47,30
153,144,kvinde,NA,514,59,43
153,144,kvinde,NA,445,39,27
153,144,kvinde,NA,308,53,30
153,144,kvinde,NA,735,16,16
153,144,kvinde,NA,85,41,33
153,144,kvinde,NA,213,210,112
153,144,kvinde,NA,1022,130,67
153,144,kvinde,NA,317,21,18
153,144,kvinde,NA,928,59,39
153,144,kvinde,NA,340,126,70
153,144,kvinde,NA,755,103,48
153,144,kvinde,NA,1131,6,6
153,144,kvinde,NA,131,43,32
153,144,kvinde,NA,888,75,31
153,144,kvinde,NA,504,77,30
153,144,kvinde,NA,980,75,50
155,145,Ingen,Right-winged,611,44,36
155,145,Ingen,Right-winged,894,36,23
155,145,Ingen,Right-winged,809,117,60
155,145,Ingen,Right-winged,173,33,23
155,145,Ingen,Right-winged,897,101,64
155,145,Ingen,Right-winged,320,63,47
155,145,Ingen,Right-winged,264,99,58
155,145,Ingen,Right-winged,411,16,13
155,145,Ingen,Right-winged,26,241,72
155,145,Ingen,Right-winged,145,175,97
155,145,Ingen,Right-winged,26,241,72
155,145,Ingen,Right-winged,1072,152,85
155,145,Ingen,Right-winged,1049,57,29
155,145,Ingen,Right-winged,1274,138,44
155,145,Ingen,Right-winged,1010,50,29
155,145,Ingen,Right-winged,926,41,32
155,145,Ingen,Right-winged,1274,138,44
155,145,Ingen,Right-winged,263,28,23
155,145,Ingen,Right-winged,35,12,12
155,145,Ingen,Right-winged,367,8,8
155,145,Ingen,Right-winged,1026,89,63
155,145,Ingen,Right-winged,80,23,22
155,145,Ingen,Right-winged,863,29,27
155,145,Ingen,Right-winged,1018,153,91
155,145,Ingen,Right-winged,748,35,31
155,145,Ingen,Right-winged,25,30,23
155,145,Ingen,Right-winged,186,18,16
155,145,Ingen,Right-winged,390,116,51
155,145,Ingen,Right-winged,62,25,21
155,145,Ingen,Right-winged,871,123,63
155,145,Ingen,Right-winged,1008,30,24
156,146,Ingen,Right-winged,897,101,64
156,146,Ingen,Right-winged,320,63,47
156,146,Ingen,Right-winged,264,99,58
156,146,Ingen,Right-winged,830,6,6
156,146,Ingen,Right-winged,132,16,13
157,147,Ingen,Right-winged,1124,25,18
157,147,Ingen,Right-winged,499,242,105
157,147,Ingen,Right-winged,173,33,23
157,147,Ingen,Right-winged,320,63,47
157,147,Ingen,Right-winged,335,73,44
157,147,Ingen,Right-winged,1170,17,10
157,147,Ingen,Right-winged,1267,49,39
157,147,Ingen,Right-winged,686,69,47
157,147,Ingen,Right-winged,1124,25,18
157,147,Ingen,Right-winged,499,242,105
157,147,Ingen,Right-winged,173,33,23
157,147,Ingen,Right-winged,320,63,47
157,147,Ingen,Right-winged,335,73,44
157,147,Ingen,Right-winged,1170,17,10
157,147,Ingen,Right-winged,1267,49,39
157,147,Ingen,Right-winged,686,69,47
157,147,Ingen,Right-winged,602,36,25
157,147,Ingen,Right-winged,145,175,97
157,147,Ingen,Right-winged,77,52,40
157,147,Ingen,Right-winged,847,25,16
157,147,Ingen,Right-winged,1124,25,18
157,147,Ingen,Right-winged,1266,7,7
157,147,Ingen,Right-winged,499,242,105
157,147,Ingen,Right-winged,899,92,55
157,147,Ingen,Right-winged,340,126,70
157,147,Ingen,Right-winged,350,103,64
157,147,Ingen,Right-winged,497,97,64
157,147,Ingen,Right-winged,452,83,57
157,147,Ingen,Right-winged,434,18,16
157,147,Ingen,Right-winged,131,43,32
157,147,Ingen,Right-winged,888,75,31
157,147,Ingen,Right-winged,504,77,30
157,147,Ingen,Right-winged,980,75,50
157,147,Ingen,Right-winged,1034,7,7
157,147,Ingen,Right-winged,592,18,17
157,147,Ingen,Right-winged,77,52,40
157,147,Ingen,Right-winged,429,119,76
157,147,Ingen,Right-winged,800,56,39
157,147,Ingen,Right-winged,939,163,78
157,147,Ingen,Right-winged,429,119,76
157,147,Ingen,Right-winged,939,163,78
157,147,Ingen,Right-winged,338,29,27
157,147,Ingen,Right-winged,960,232,102
157,147,Ingen,Right-winged,990,92,63
157,147,Ingen,Right-winged,55,34,23
157,147,Ingen,Right-winged,93,50,31
157,147,Ingen,Right-winged,960,232,102
157,147,Ingen,Right-winged,327,164,78
157,147,Ingen,Right-winged,1199,6,5
157,147,Ingen,Right-winged,755,103,48
157,147,Ingen,Right-winged,327,164,78
157,147,Ingen,Right-winged,1209,51,41
157,147,Ingen,Right-winged,960,232,102
157,147,Ingen,Right-winged,93,50,31
157,147,Ingen,Right-winged,499,242,105
157,147,Ingen,Right-winged,347,39,35
157,147,Ingen,Right-winged,327,164,78
157,147,Ingen,Right-winged,21,52,36
157,147,Ingen,Right-winged,395,165,92
157,147,Ingen,Right-winged,327,164,78
157,147,Ingen,Right-winged,405,42,29
157,147,Ingen,Right-winged,701,53,39
157,147,Ingen,Right-winged,588,20,16
157,147,Ingen,Right-winged,769,222,103
157,147,Ingen,Right-winged,828,67,43
157,147,Ingen,Right-winged,395,165,92
157,147,Ingen,Right-winged,867,53,39
157,147,Ingen,Right-winged,1276,43,32
157,147,Ingen,Right-winged,61,253,110
157,147,Ingen,Right-winged,1281,7,6
157,147,Ingen,Right-winged,769,222,103
157,147,Ingen,Right-winged,1128,13,7
157,147,Ingen,Right-winged,1155,49,27
157,147,Ingen,Right-winged,671,106,57
157,147,Ingen,Right-winged,888,75,31
157,147,Ingen,Right-winged,504,77,30
157,147,Ingen,Right-winged,939,163,78
157,147,Ingen,Right-winged,812,35,20
157,147,Ingen,Right-winged,677,69,39
157,147,Ingen,Right-winged,1005,161,30
157,147,Ingen,Right-winged,1244,15,10
157,147,Ingen,Right-winged,647,11,11
157,147,Ingen,Right-winged,1101,10,9
157,147,Ingen,Right-winged,1254,99,64
157,147,Ingen,Right-winged,852,45,28
157,147,Ingen,Right-winged,661,31,24
157,147,Ingen,Right-winged,1054,6,6
157,147,Ingen,Right-winged,369,113,74
157,147,Ingen,Right-winged,55,34,23
157,147,Ingen,Right-winged,327,164,78
157,147,Ingen,Right-winged,1053,15,9
157,147,Ingen,Right-winged,769,222,103
157,147,Ingen,Right-winged,847,25,16
157,147,Ingen,Right-winged,213,210,112
157,147,Ingen,Right-winged,774,7,6
157,147,Ingen,Right-winged,300,12,11
157,147,Ingen,Right-winged,944,10,8
157,147,Ingen,Right-winged,769,222,103
157,147,Ingen,Right-winged,350,103,64
157,147,Ingen,Right-winged,686,69,47
157,147,Ingen,Right-winged,1267,49,39
157,147,Ingen,Right-winged,80,23,22
157,147,Ingen,Right-winged,863,29,27
157,147,Ingen,Right-winged,1018,153,91
157,147,Ingen,Right-winged,748,35,31
158,148,Ingen,Left-winged,173,33,23
158,148,Ingen,Left-winged,320,63,47
158,148,Ingen,Left-winged,335,73,44
158,148,Ingen,Left-winged,1268,5,5
158,148,Ingen,Left-winged,1170,17,10
158,148,Ingen,Left-winged,686,69,47
158,148,Ingen,Left-winged,77,52,40
158,148,Ingen,Left-winged,847,25,16
158,148,Ingen,Left-winged,1124,25,18
158,148,Ingen,Left-winged,1266,7,7
158,148,Ingen,Left-winged,499,242,105
158,148,Ingen,Left-winged,131,43,32
158,148,Ingen,Left-winged,888,75,31
158,148,Ingen,Left-winged,504,77,30
158,148,Ingen,Left-winged,980,75,50
158,148,Ingen,Left-winged,405,42,29
158,148,Ingen,Left-winged,939,163,78
158,148,Ingen,Left-winged,812,35,20
158,148,Ingen,Left-winged,677,69,39
158,148,Ingen,Left-winged,1005,161,30
158,148,Ingen,Left-winged,647,11,11
158,148,Ingen,Left-winged,1244,15,10
160,149,kvinde,Right-winged,1289,5,5
160,149,kvinde,Right-winged,581,26,20
160,149,kvinde,Right-winged,261,68,52
160,149,kvinde,Right-winged,939,163,78
160,149,kvinde,Right-winged,1176,51,44
160,149,kvinde,Right-winged,614,52,45
160,149,kvinde,Right-winged,247,22,15
160,149,kvinde,Right-winged,1288,174,54
160,149,kvinde,Right-winged,939,163,78
160,149,kvinde,Right-winged,1176,51,44
160,149,kvinde,Right-winged,614,52,45
160,149,kvinde,Right-winged,693,85,58
160,149,kvinde,Right-winged,213,210,112
160,149,kvinde,Right-winged,95,19,14
160,149,kvinde,Right-winged,335,73,44
160,149,kvinde,Right-winged,1267,49,39
160,149,kvinde,Right-winged,99,216,86
160,149,kvinde,Right-winged,1081,114,71
160,149,kvinde,Right-winged,145,175,97
160,149,kvinde,Right-winged,213,210,112
160,149,kvinde,Right-winged,99,216,86
160,149,kvinde,Right-winged,177,99,64
160,149,kvinde,Right-winged,304,84,47
160,149,kvinde,Right-winged,171,47,36
160,149,kvinde,Right-winged,177,99,64
160,149,kvinde,Right-winged,411,16,13
160,149,kvinde,Right-winged,77,52,40
160,149,kvinde,Right-winged,725,52,16
160,149,kvinde,Right-winged,521,11,11
160,149,kvinde,Right-winged,970,19,17
160,149,kvinde,Right-winged,142,61,35
160,149,kvinde,Right-winged,725,52,16
160,149,kvinde,Right-winged,966,45,34
160,149,kvinde,Right-winged,247,22,15
160,149,kvinde,Right-winged,1288,174,54
160,149,kvinde,Right-winged,1240,29,25
160,149,kvinde,Right-winged,685,11,5
160,149,kvinde,Right-winged,45,26,15
160,149,kvinde,Right-winged,565,15,11
160,149,kvinde,Right-winged,1288,174,54
160,149,kvinde,Right-winged,672,15,14
160,149,kvinde,Right-winged,1006,57,32
160,149,kvinde,Right-winged,824,36,25
160,149,kvinde,Right-winged,1142,220,117
160,149,kvinde,Right-winged,1083,44,32
160,149,kvinde,Right-winged,429,119,76
160,149,kvinde,Right-winged,939,163,78
160,149,kvinde,Right-winged,1006,57,32
160,149,kvinde,Right-winged,477,19,14
160,149,kvinde,Right-winged,690,64,44
160,149,kvinde,Right-winged,347,39,35
160,149,kvinde,Right-winged,1288,174,54
160,149,kvinde,Right-winged,1059,20,16
160,149,kvinde,Right-winged,1200,5,5
160,149,kvinde,Right-winged,522,21,17
160,149,kvinde,Right-winged,94,24,19
160,149,kvinde,Right-winged,1176,51,44
160,149,kvinde,Right-winged,614,52,45
160,149,kvinde,Right-winged,1151,19,14
160,149,kvinde,Right-winged,105,26,13
160,149,kvinde,Right-winged,12,75,53
160,149,kvinde,Right-winged,1151,19,14
160,149,kvinde,Right-winged,176,90,54
160,149,kvinde,Right-winged,99,216,86
160,149,kvinde,Right-winged,1053,15,9
160,149,kvinde,Right-winged,214,79,58
160,149,kvinde,Right-winged,774,7,6
160,149,kvinde,Right-winged,300,12,11
160,149,kvinde,Right-winged,985,16,12
160,149,kvinde,Right-winged,1048,35,24
160,149,kvinde,Right-winged,197,17,13
160,149,kvinde,Right-winged,885,12,12
160,149,kvinde,Right-winged,1265,9,8
160,149,kvinde,Right-winged,508,15,11
162,150,kvinde,Right-winged,77,52,40
162,150,kvinde,Right-winged,514,59,43
162,150,kvinde,Right-winged,615,54,30
162,150,kvinde,Right-winged,1207,14,13
162,150,kvinde,Right-winged,366,47,30
162,150,kvinde,Right-winged,196,8,8
162,150,kvinde,Right-winged,1018,153,91
162,150,kvinde,Right-winged,604,58,43
162,150,kvinde,Right-winged,1022,130,67
162,150,kvinde,Right-winged,716,55,38
162,150,kvinde,Right-winged,460,57,41
162,150,kvinde,Right-winged,95,19,14
162,150,kvinde,Right-winged,738,290,101
162,150,kvinde,Right-winged,872,100,35
162,150,kvinde,Right-winged,842,33,21
162,150,kvinde,Right-winged,1024,13,11
162,150,kvinde,Right-winged,351,97,52
162,150,kvinde,Right-winged,99,216,86
162,150,kvinde,Right-winged,915,54,39
162,150,kvinde,Right-winged,884,42,21
162,150,kvinde,Right-winged,1030,13,10
162,150,kvinde,Right-winged,663,33,21
162,150,kvinde,Right-winged,263,28,23
162,150,kvinde,Right-winged,940,174,75
162,150,kvinde,Right-winged,566,58,32
162,150,kvinde,Right-winged,524,122,78
162,150,kvinde,Right-winged,267,61,41
162,150,kvinde,Right-winged,532,27,24
162,150,kvinde,Right-winged,68,49,28
162,150,kvinde,Right-winged,589,15,7
162,150,kvinde,Right-winged,669,13,6
162,150,kvinde,Right-winged,562,13,6
162,150,kvinde,Right-winged,227,77,38
162,150,kvinde,Right-winged,630,15,6
162,150,kvinde,Right-winged,338,29,27
162,150,kvinde,Right-winged,139,53,39
162,150,kvinde,Right-winged,95,19,14
162,150,kvinde,Right-winged,1018,153,91
162,150,kvinde,Right-winged,809,117,60
162,150,kvinde,Right-winged,584,71,50
162,150,kvinde,Right-winged,940,174,75
162,150,kvinde,Right-winged,688,7,7
162,150,kvinde,Right-winged,251,10,9
162,150,kvinde,Right-winged,939,163,78
162,150,kvinde,Right-winged,584,71,50
162,150,kvinde,Right-winged,131,43,32
162,150,kvinde,Right-winged,888,75,31
162,150,kvinde,Right-winged,504,77,30
162,150,kvinde,Right-winged,980,75,50
162,150,kvinde,Right-winged,565,15,11
162,150,kvinde,Right-winged,279,9,9
162,150,kvinde,Right-winged,366,47,30
162,150,kvinde,Right-winged,366,47,30
162,150,kvinde,Right-winged,99,216,86
162,150,kvinde,Right-winged,327,164,78
162,150,kvinde,Right-winged,284,8,8
162,150,kvinde,Right-winged,340,126,70
162,150,kvinde,Right-winged,214,79,58
162,150,kvinde,Right-winged,1150,32,27
162,150,kvinde,Right-winged,1093,26,18
162,150,kvinde,Right-winged,1041,37,26
162,150,kvinde,Right-winged,497,97,64
162,150,kvinde,Right-winged,452,83,57
162,150,kvinde,Right-winged,755,103,48
162,150,kvinde,Right-winged,1164,47,31
162,150,kvinde,Right-winged,767,56,13
162,150,kvinde,Right-winged,259,11,5
162,150,kvinde,Right-winged,1299,18,6
162,150,kvinde,Right-winged,646,81,35
162,150,kvinde,Right-winged,543,27,14
162,150,kvinde,Right-winged,742,7,5
162,150,kvinde,Right-winged,56,201,101
162,150,kvinde,Right-winged,606,7,7
162,150,kvinde,Right-winged,1018,153,91
162,150,kvinde,Right-winged,351,97,52
162,150,kvinde,Right-winged,99,216,86
162,150,kvinde,Right-winged,1259,14,12
162,150,kvinde,Right-winged,543,27,14
162,150,kvinde,Right-winged,741,10,5
162,150,kvinde,Right-winged,1069,50,37
162,150,kvinde,Right-winged,860,12,11
162,150,kvinde,Right-winged,351,97,52
162,150,kvinde,Right-winged,1113,62,29
162,150,kvinde,Right-winged,21,52,36
162,150,kvinde,Right-winged,768,79,59
162,150,kvinde,Right-winged,40,21,17
162,150,kvinde,Right-winged,755,103,48
162,150,kvinde,Right-winged,328,32,23
162,150,kvinde,Right-winged,658,20,12
162,150,kvinde,Right-winged,351,97,52
162,150,kvinde,Right-winged,99,216,86
162,150,kvinde,Right-winged,327,164,78
162,150,kvinde,Right-winged,748,35,31
162,150,kvinde,Right-winged,615,54,30
162,150,kvinde,Right-winged,940,174,75
162,150,kvinde,Right-winged,1095,16,14
162,150,kvinde,Right-winged,263,28,23
162,150,kvinde,Right-winged,1010,50,29
162,150,kvinde,Right-winged,926,41,32
162,150,kvinde,Right-winged,264,99,58
162,150,kvinde,Right-winged,630,15,6
162,150,kvinde,Right-winged,399,9,9
162,150,kvinde,Right-winged,838,40,30
162,150,kvinde,Right-winged,630,15,6
162,150,kvinde,Right-winged,819,158,87
162,150,kvinde,Right-winged,327,164,78
162,150,kvinde,Right-winged,835,13,8
162,150,kvinde,Right-winged,213,210,112
162,150,kvinde,Right-winged,12,75,53
162,150,kvinde,Right-winged,473,103,58
162,150,kvinde,Right-winged,1018,153,91
162,150,kvinde,Right-winged,875,61,45
162,150,kvinde,Right-winged,312,38,28
162,150,kvinde,Right-winged,944,10,8
162,150,kvinde,Right-winged,317,21,18
162,150,kvinde,Right-winged,838,40,30
162,150,kvinde,Right-winged,663,33,21
162,150,kvinde,Right-winged,75,27,10
162,150,kvinde,Right-winged,188,14,8
162,150,kvinde,Right-winged,669,13,6
162,150,kvinde,Right-winged,562,13,6
162,150,kvinde,Right-winged,767,56,13
162,150,kvinde,Right-winged,259,11,5
162,150,kvinde,Right-winged,1299,18,6
162,150,kvinde,Right-winged,264,99,58
162,150,kvinde,Right-winged,24,11,10
162,150,kvinde,Right-winged,699,95,67
162,150,kvinde,Right-winged,652,37,29
162,150,kvinde,Right-winged,939,163,78
162,150,kvinde,Right-winged,492,38,29
162,150,kvinde,Right-winged,82,21,18
162,150,kvinde,Right-winged,299,54,31
162,150,kvinde,Right-winged,767,56,13
162,150,kvinde,Right-winged,259,11,5
162,150,kvinde,Right-winged,1299,18,6
162,150,kvinde,Right-winged,883,55,41
162,150,kvinde,Right-winged,145,175,97
162,150,kvinde,Right-winged,848,79,32
162,150,kvinde,Right-winged,964,20,18
162,150,kvinde,Right-winged,1026,89,63
162,150,kvinde,Right-winged,453,5,5
162,150,kvinde,Right-winged,1131,6,6
162,150,kvinde,Right-winged,848,79,32
162,150,kvinde,Right-winged,693,85,58
162,150,kvinde,Right-winged,1156,5,5
163,151,Ingen,Left-winged,639,148,69
163,151,Ingen,Left-winged,173,33,23
163,151,Ingen,Left-winged,897,101,64
163,151,Ingen,Left-winged,320,63,47
163,151,Ingen,Left-winged,264,99,58
163,151,Ingen,Left-winged,411,16,13
163,151,Ingen,Left-winged,26,241,72
163,151,Ingen,Left-winged,602,36,25
163,151,Ingen,Left-winged,145,175,97
163,151,Ingen,Left-winged,426,6,5
163,151,Ingen,Left-winged,662,62,33
163,151,Ingen,Left-winged,723,5,5
163,151,Ingen,Left-winged,1139,9,8
163,151,Ingen,Left-winged,980,75,50
163,151,Ingen,Left-winged,1105,29,22
163,151,Ingen,Left-winged,26,241,72
163,151,Ingen,Left-winged,1194,24,18
163,151,Ingen,Left-winged,1183,124,63
163,151,Ingen,Left-winged,432,87,56
163,151,Ingen,Left-winged,447,12,11
163,151,Ingen,Left-winged,230,36,24
163,151,Ingen,Left-winged,1183,124,63
163,151,Ingen,Left-winged,434,18,16
163,151,Ingen,Left-winged,756,14,12
163,151,Ingen,Left-winged,693,85,58
163,151,Ingen,Left-winged,338,29,27
163,151,Ingen,Left-winged,960,232,102
163,151,Ingen,Left-winged,990,92,63
163,151,Ingen,Left-winged,55,34,23
163,151,Ingen,Left-winged,93,50,31
163,151,Ingen,Left-winged,960,232,102
163,151,Ingen,Left-winged,327,164,78
163,151,Ingen,Left-winged,1199,6,5
163,151,Ingen,Left-winged,677,69,39
163,151,Ingen,Left-winged,755,103,48
163,151,Ingen,Left-winged,327,164,78
163,151,Ingen,Left-winged,1209,51,41
163,151,Ingen,Left-winged,960,232,102
163,151,Ingen,Left-winged,93,50,31
163,151,Ingen,Left-winged,499,242,105
163,151,Ingen,Left-winged,347,39,35
163,151,Ingen,Left-winged,327,164,78
163,151,Ingen,Left-winged,21,52,36
163,151,Ingen,Left-winged,395,165,92
163,151,Ingen,Left-winged,327,164,78
163,151,Ingen,Left-winged,939,163,78
163,151,Ingen,Left-winged,812,35,20
163,151,Ingen,Left-winged,677,69,39
163,151,Ingen,Left-winged,1005,161,30
163,151,Ingen,Left-winged,1244,15,10
163,151,Ingen,Left-winged,647,11,11
163,151,Ingen,Left-winged,1101,10,9
163,151,Ingen,Left-winged,1254,99,64
163,151,Ingen,Left-winged,852,45,28
163,151,Ingen,Left-winged,411,16,13
163,151,Ingen,Left-winged,661,31,24
163,151,Ingen,Left-winged,1054,6,6
163,151,Ingen,Left-winged,369,113,74
163,151,Ingen,Left-winged,55,34,23
163,151,Ingen,Left-winged,327,164,78
